hpd_min,hpd_max,activation_time_s,power_density_nW,elapsed_time,point_idx
0.0,0.0,0.0,1.9397606623469608,0.0,1
53.16531362064763,56.39133023282614,0.0903010033444816,1.9397606623469608,0.0,1
104.54778253348512,110.77244954394315,0.1806020066889632,1.9397606623469608,0.0,1
154.1972012354266,163.2025683523911,0.2709030100334448,1.9397606623469608,0.0,1
202.23579109542047,213.7989318136618,0.3612040133779264,1.9397606623469608,0.0,1
248.60583286077528,262.53847067363733,0.451505016722408,1.9397606623469608,0.0,1
293.4034087206816,309.5327964968178,0.5418060200668896,1.9397606623469608,0.0,1
336.70714831486845,354.84126720975667,0.6321070234113713,1.9397606623469608,0.0,1
378.5437939742939,398.5411233113507,0.7224080267558528,1.9397606623469608,0.0,1
418.9651741053652,440.6647457092849,0.8127090301003344,1.9397606623469608,0.0,1
458.03097733030484,481.24918762026135,0.903010033444816,1.9397606623469608,0.0,1
495.7758964202045,520.4229138345139,0.9933110367892977,1.9397606623469608,0.0,1
532.3857171158058,558.2952036500684,1.0836120401337792,1.9397606623469608,0.0,1
567.6373694152803,594.7033487175879,1.1739130434782608,1.9397606623469608,0.0,1
601.8008133723508,629.8855813525012,1.2642140468227425,1.9397606623469608,0.0,1
635.0561717339668,664.0886432880957,1.354515050167224,1.9397606623469608,0.0,1
666.8919545741379,696.7361567527789,1.4448160535117056,1.9397606623469608,0.0,1
697.6442413161249,728.0984086119093,1.5351170568561872,1.9397606623469608,0.0,1
727.4056636342292,758.5619417752175,1.6254180602006687,1.9397606623469608,0.0,1
755.424122686921,787.1335455681058,1.7157190635451505,1.9397606623469608,0.0,1
783.5175489882458,815.686177578299,1.806020066889632,1.9397606623469608,0.0,1
810.3746133801632,842.9039206403363,1.8963210702341136,1.9397606623469608,0.0,1
836.3603292780981,869.2090812782677,1.9866220735785953,1.9397606623469608,0.0,1
861.4403051780245,894.5227383458496,2.0769230769230766,1.9397606623469608,0.0,1
885.4788820207528,918.7536535498233,2.1672240802675584,1.9397606623469608,0.0,1
909.1697248989017,942.5845419870897,2.25752508361204,1.9397606623469608,0.0,1
931.6931880822565,965.1428529949485,2.3478260869565215,1.9397606623469608,0.0,1
953.5034225014298,986.9870959887699,2.4381270903010033,1.9397606623469608,0.0,1
974.6130516017564,1008.1403251027663,2.528428093645485,1.9397606623469608,0.0,1
994.7281595917385,1028.158043650745,2.6187290969899664,1.9397606623469608,0.0,1
1014.6004419099456,1047.882621897362,2.709030100334448,1.9397606623469608,0.0,1
1033.6907753403582,1066.79121065527,2.7993311036789295,1.9397606623469608,0.0,1
1052.0026753488514,1085.023227886353,2.8896321070234112,1.9397606623469608,0.0,1
1070.4447136451154,1103.240532008047,2.979933110367893,1.9397606623469608,0.0,1
1087.6086461676462,1120.1257030368272,3.0702341137123743,1.9397606623469608,0.0,1
1104.1933117056435,1136.4346999591291,3.160535117056856,1.9397606623469608,0.0,1
1120.2182599886892,1152.1856020443997,3.2508361204013374,1.9397606623469608,0.0,1
1135.484584196555,1167.1262560598457,3.341137123745819,1.9397606623469608,0.0,1
1150.7267506419093,1182.0473041082478,3.431438127090301,1.9397606623469608,0.0,1
1165.0835387758384,1196.0547256557056,3.5217391304347823,1.9397606623469608,0.0,1
1179.417807890294,1210.035176427608,3.612040133779264,1.9397606623469608,0.0,1
1192.9076194513063,1223.1375776824016,3.702341137123746,1.9397606623469608,0.0,1
1205.7617016384258,1235.6241725327288,3.792642140468227,1.9397606623469608,0.0,1
1218.7384694174111,1248.242751267844,3.882943143812709,1.9397606623469608,0.0,1
1230.9840281293036,1260.0428724491276,3.9732441471571907,1.9397606623469608,0.0,1
1242.7710444324239,1271.4304072814152,4.063545150501672,1.9397606623469608,0.0,1
1254.0213978859774,1282.2270854342044,4.153846153846153,1.9397606623469608,0.0,1
1265.0631187429203,1292.8875202924635,4.2441471571906355,1.9397606623469608,0.0,1
1275.5850593030555,1303.0115752730842,4.334448160535117,1.9397606623469608,0.0,1
1286.1219491885001,1313.076720723379,4.424749163879598,1.9397606623469608,0.0,1
1296.0429108470628,1322.6697145479102,4.51505016722408,1.9397606623469608,0.0,1
1305.4995244740828,1331.7395132115987,4.605351170568562,1.9397606623469608,0.0,1
1314.405417572952,1340.196040628903,4.695652173913043,1.9397606623469608,0.0,1
1323.5871000123338,1348.9902203092474,4.785953177257525,1.9397606623469608,0.0,1
1332.2520938254895,1357.2425958035647,4.8762541806020065,1.9397606623469608,0.0,1
1340.58202764247,1365.171393727099,4.966555183946488,1.9397606623469608,0.0,1
1348.6221139798606,1372.840633804862,5.05685618729097,1.9397606623469608,0.0,1
1356.3420485043323,1380.190325510774,5.147157190635451,1.9397606623469608,0.0,1
1363.7801630011243,1387.2683684275084,5.237458193979933,1.9397606623469608,0.0,1
1371.7515525190695,1394.830319592792,5.327759197324414,1.9397606623469608,0.0,1
1378.7788461264363,1401.4826661928619,5.418060200668896,1.9397606623469608,0.0,1
1385.5790255973495,1407.9571337207913,5.508361204013378,1.9397606623469608,0.0,1
1391.7716052619478,1413.7202448402923,5.598662207357859,1.9397606623469608,0.0,1
1397.7352571874617,1419.3430227109134,5.688963210702341,1.9397606623469608,0.0,1
1404.3628331407763,1425.5994078352774,5.7792642140468224,1.9397606623469608,0.0,1
1410.2174616239656,1431.1090110398432,5.869565217391304,1.9397606623469608,0.0,1
1415.8408055231075,1436.385734752247,5.959866220735786,1.9397606623469608,0.0,1
1421.440117157022,1441.703842940079,6.050167224080267,1.9397606623469608,0.0,1
1426.6952525100162,1446.671445688098,6.140468227424749,1.9397606623469608,0.0,1
1431.7460550539531,1451.4379430347449,6.230769230769231,1.9397606623469608,0.0,1
1436.7358638740768,1456.09471787933,6.321070234113712,1.9397606623469608,0.0,1
1441.5979821471194,1460.682054836685,6.4113712374581935,1.9397606623469608,0.0,1
1446.1700164412255,1465.0107280043983,6.501672240802675,1.9397606623469608,0.0,1
1450.6861571902955,1469.2969503965032,6.591973244147157,1.9397606623469608,0.0,1
1454.784681259847,1473.1586534497808,6.682274247491638,1.9397606623469608,0.0,1
1458.9175290231756,1477.0825761279675,6.77257525083612,1.9397606623469608,0.0,1
1462.7855312354875,1480.7259186672954,6.862876254180602,1.9397606623469608,0.0,1
1466.710101737687,1484.4097091334388,6.953177257525083,1.9397606623469608,0.0,1
1470.522851263925,1487.997331678811,7.0434782608695645,1.9397606623469608,0.0,1
1474.0005026885055,1491.3522688575524,7.133779264214047,1.9397606623469608,0.0,1
1477.2135219444713,1494.3913651975458,7.224080267558528,1.9397606623469608,0.0,1
1480.5584751736835,1497.571744889722,7.314381270903009,1.9397606623469608,0.0,1
1483.8689197942608,1500.7476898401196,7.404682274247492,1.9397606623469608,0.0,1
1486.9128532352693,1503.6710681943723,7.494983277591973,1.9397606623469608,0.0,1
1490.1049882989748,1506.745740305258,7.585284280936454,1.9397606623469608,0.0,1
1493.019156014367,1509.5989045109293,7.6755852842809364,1.9397606623469608,0.0,1
1495.5229063302118,1512.0215341416138,7.765886287625418,1.9397606623469608,0.0,1
1498.3048241009308,1514.733392915395,7.856187290969899,1.9397606623469608,0.0,1
1500.9640617648572,1517.3171602319653,7.946488294314381,1.9397606623469608,0.0,1
1503.3681395504016,1519.6827433893518,8.036789297658862,1.9397606623469608,0.0,1
1505.7160020749657,1522.0403866141644,8.127090301003344,1.9397606623469608,0.0,1
1507.7943182637582,1524.100157535387,8.217391304347826,1.9397606623469608,0.0,1
1510.1695722065158,1526.356710868777,8.307692307692307,1.9397606623469608,0.0,1
1512.0050683060197,1528.1699801977602,8.397993311036789,1.9397606623469608,0.0,1
1514.20830894377,1530.3131329395594,8.488294314381271,1.9397606623469608,0.0,1
1516.0542251036604,1532.1549102400013,8.578595317725751,1.9397606623469608,0.0,1
1518.0255351019503,1534.0540296985803,8.668896321070234,1.9397606623469608,0.0,1
1519.8770814164607,1535.9209095296014,8.759197324414716,1.9397606623469608,0.0,1
1521.73622594361,1537.7557979545254,8.849498327759196,1.9397606623469608,0.0,1
