parameter,dimension,meanmode,median,hpd_min,hpd_max,mass_fraction,mean,mode
mch_subtracted,210,,54.18448393606462,-94.88524415666768,199.52484015310074,0.95,54.098868466363456,120.78363052760119
mch_subtracted,211,,56.01301473606458,-93.05671335666773,201.3533709531007,0.95,55.9273992663634,122.61216132760114
mch_subtracted,212,,52.57184423606458,-96.49788385666773,197.9122004531007,0.95,52.48622876636341,119.17099082760114
mch_subtracted,213,,55.203684436064634,-93.86604365666767,200.54404065310075,0.95,55.11806896636347,121.8028310276012
mch_subtracted,214,,48.943685036064664,-100.12604305666764,194.28404125310078,0.95,48.8580695663635,115.54283162760123
mch_subtracted,215,,45.42289073606452,-103.64683735666779,190.76324695310063,0.95,45.33727526636335,112.02203732760108
mch_subtracted,216,,47.48111353606481,-101.5886145566675,192.82146975310093,0.95,47.39549806636364,114.08026012760138
mch_subtracted,217,,44.047090236064435,-105.02263785666787,189.38744645310055,0.95,43.96147476636327,110.646236827601
mch_subtracted,218,,41.762078536064735,-107.30764955666757,187.10243475310085,0.95,41.67646306636357,108.3612251276013
mch_subtracted,219,,43.15736403606462,-105.91236405666768,188.49772025310074,0.95,43.07174856636345,109.75651062760119
mch_subtracted,220,,44.03638973606445,-105.03333835666785,189.37674595310057,0.95,43.95077426636328,110.63553632760102
mch_subtracted,221,,41.17882883606461,-107.8908992566677,186.51918505310073,0.95,41.093213366363436,107.77797542760118
mch_subtracted,222,,41.28953803606481,-107.7801900566675,186.62989425310093,0.95,41.20392256636364,107.88868462760138
mch_subtracted,223,,40.74909043606459,-108.32063765666771,186.0894466531007,0.95,40.663474966363424,107.34823702760116
mch_subtracted,224,,40.18447813606457,-108.88524995666774,185.5248343531007,0.95,40.098862666363395,106.78362472760114
mch_subtracted,225,,42.37470073606465,-106.69502735666765,187.71505695310077,0.95,42.289085266363486,108.97384732760122
mch_subtracted,226,,42.5548906360645,-106.5148374566678,187.89524685310062,0.95,42.46927516636333,109.15403722760107
mch_subtracted,227,,40.0557992360645,-109.0139288566678,185.39615545310062,0.95,39.970183766363334,106.65494582760107
mch_subtracted,228,,-27.239284688773296,-175.2547358725236,114.94367841620146,0.95,-27.57305149745211,40.29438180063778
mch_subtracted,229,,-25.91757308877345,-173.93302427252377,116.26539001620131,0.95,-26.251339897452265,41.616093400637624
mch_subtracted,230,,-22.42208148877353,-170.43753267252384,119.76088161620123,0.95,-22.75584829745234,45.11158500063755
mch_subtracted,231,,-22.075026588773312,-170.09047777252363,120.10793651620145,0.95,-22.408793397452126,45.45863990063776
mch_subtracted,232,,-20.366924288773475,-168.3823754725238,121.81603881620129,0.95,-20.700691097452285,47.1667422006376
mch_subtracted,233,,-20.21351178877353,-168.22896297252385,121.96945131620123,0.95,-20.547278597452344,47.320154700637545
mch_subtracted,234,,-18.452249488773532,-166.46770067252385,123.73071361620123,0.95,-18.786016297452345,49.08141700063754
mch_subtracted,235,,-14.67827788877355,-162.69372907252387,127.50468521620121,0.95,-15.012044697452362,52.855388600637525
mch_subtracted,236,,-14.841607088773458,-162.85705827252377,127.3413560162013,0.95,-15.175373897452271,52.69205940063762
mch_subtracted,237,,-14.261306888773674,-162.276758072524,127.92165621620109,0.95,-14.595073697452488,53.2723596006374
mch_subtracted,238,,-11.092369188773546,-159.10782037252386,131.09059391620121,0.95,-11.42613599745236,56.44129730063753
mch_subtracted,239,,-12.019869388773486,-160.0353205725238,130.16309371620127,0.95,-12.3536361974523,55.51379710063759
mch_subtracted,240,,-11.797063288773302,-159.81251447252362,130.38589981620146,0.95,-12.130830097452115,55.736603200637774
mch_subtracted,241,,-9.496456588773526,-157.51190777252384,132.68650651620123,0.95,-9.83022339745234,58.03720990063755
mch_subtracted,242,,-4.276286488773508,-152.29173767252382,137.90667661620125,0.95,-4.61005329745232,63.25738000063757
mch_subtracted,243,,-3.2056619887734996,-151.22111317252381,138.97730111620126,0.95,-3.539428797452312,64.32800450063758
mch_subtracted,244,,-3.2053832887735325,-151.22083447252385,138.97757981620123,0.95,-3.539150097452345,64.32828320063754
mch_subtracted,245,,-1.2036066887734478,-149.21905787252376,140.9793564162013,0.95,-1.5373734974522604,66.33005980063763
mch_subtracted,246,,-2.749564288773513,-150.76501547252383,139.43339881620125,0.95,-3.0833310974523256,64.78410220063756
mch_subtracted,247,,-0.899771788773478,-148.9152229725238,141.28319131620128,0.95,-1.23353859745229,66.6338947006376
mch_subtracted,248,,1.1842239112266952,-146.83122727252362,143.36718701620146,0.95,0.8504571025478829,68.71789040063777
mch_subtracted,249,,-2.5298469887735564,-150.54529817252387,139.6531161162012,0.95,-2.863613797452369,65.00381950063752
mch_subtracted,250,,-2.857039488773694,-150.872490672524,139.32592361620107,0.95,-3.1908062974525064,64.67662700063738
mch_subtracted,251,,-0.729696088773494,-148.7451472725238,141.45326701620127,0.95,-1.0634628974523066,66.80397040063758
mch_subtracted,252,,-4.022214988773612,-152.03766617252393,138.16074811620115,0.95,-4.355981797452425,63.51145150063746
mch_subtracted,253,,-3.640933588773464,-151.65638477252378,138.5420295162013,0.95,-3.9747003974522768,63.89273290063761
mch_subtracted,254,,-3.659094788773473,-151.6745459725238,138.5238683162013,0.95,-3.9928615974522854,63.8745717006376
mch_subtracted,255,,-3.9670693887735524,-151.98252057252387,138.2158937162012,0.95,-4.300836197452365,63.56659710063752
mch_subtracted,256,,-6.478573988773519,-154.49402517252383,135.70438911620124,0.95,-6.812340797452331,61.055092500637556
mch_subtracted,257,,-6.289675188773458,-154.30512637252377,135.8932879162013,0.95,-6.62344199745227,61.24399130063762
mch_subtracted,258,,-8.662839688773488,-156.6782908725238,133.52012341620127,0.95,-8.9966064974523,58.87082680063759
mch_subtracted,259,,-7.680013888773601,-155.69546507252392,134.50294921620116,0.95,-8.013780697452415,59.853652600637474
mch_subtracted,260,,-9.989381988773516,-158.00483317252383,132.19358111620124,0.95,-10.32314879745233,57.54428450063756
mch_subtracted,261,,-8.676414188773492,-156.6918653725238,133.50654891620127,0.95,-9.010180997452306,58.85725230063758
mch_subtracted,262,,-8.713955888773512,-156.72940707252383,133.46900721620125,0.95,-9.047722697452325,58.81971060063756
mch_subtracted,263,,-9.05937928877347,-157.0748304725238,133.1235838162013,0.95,-9.39314609745228,58.474287200637605
mch_subtracted,264,,-8.326920788773464,-156.34237197252378,133.8560423162013,0.95,-8.660687597452277,59.20674570063761
mch_subtracted,265,,-10.397249088773492,-158.4127002725238,131.78571401620127,0.95,-10.731015897452304,57.13641740063758
mch_subtracted,266,,-12.1154828887735,-160.13093407252381,130.06748021620126,0.95,-12.449249697452313,55.418183600637576
mch_subtracted,267,,-10.853445588773297,-158.8688967725236,131.32951751620146,0.95,-11.18721239745211,56.68022090063778
mch_subtracted,268,,-11.942202188773535,-159.95765337252385,130.24076091620122,0.95,-12.275968997452345,55.59146430063754
mch_subtracted,269,,-12.379563988773612,-160.39501517252393,129.80339911620115,0.95,-12.713330797452425,55.154102500637464
mch_subtracted,270,,-10.388145288773444,-158.40359647252376,131.79481781620132,0.95,-10.721912097452256,57.14552120063763
mch_subtracted,271,,-14.12516738877332,-162.14061857252364,128.05779571620144,0.95,-14.458934197452134,53.408499100637755
mch_subtracted,272,,-13.205284588773452,-161.22073577252377,128.9776785162013,0.95,-13.539051397452265,54.32838190063762
mch_subtracted,273,,-13.122914588773483,-161.1383657725238,129.06004851620128,0.95,-13.456681397452297,54.41075190063759
mch_subtracted,274,,-13.969153788773497,-161.9846049725238,128.21380931620126,0.95,-14.30292059745231,53.56451270063758
mch_subtracted,275,,-14.565420488773498,-162.5808716725238,127.61754261620126,0.95,-14.899187297452311,52.96824600063758
mch_subtracted,276,,-12.923483588773479,-160.9389347725238,129.25947951620128,0.95,-13.257250397452292,54.6101829006376
mch_subtracted,277,,-14.63058728877354,-162.64603847252386,127.55237581620122,0.95,-14.964354097452354,52.903079200637535
mch_subtracted,278,,-14.992743588773465,-163.00819477252378,127.1902195162013,0.95,-15.32651039745228,52.54092290063761
mch_subtracted,279,,-16.496973288773688,-164.512424472524,125.68598981620107,0.95,-16.8307400974525,51.03669320063739
mch_subtracted,280,,-16.054467388773446,-164.06991857252376,126.12849571620131,0.95,-16.38823419745226,51.47919910063763
mch_subtracted,281,,-20.576271988773556,-168.59172317252387,121.6066911162012,0.95,-20.91003879745237,46.95739450063752
mch_subtracted,282,,-17.19632008877352,-165.21177127252383,124.98664301620124,0.95,-17.530086897452332,50.33734640063756
mch_subtracted,283,,-14.478277888773505,-162.49372907252382,127.70468521620126,0.95,-14.812044697452318,53.05538860063757
mch_subtracted,284,,-19.297524888773523,-167.31297607252384,122.88543821620124,0.95,-19.631291697452337,48.23614160063755
mch_subtracted,285,,-18.219828688773532,-166.23527987252385,123.96313441620123,0.95,-18.553595497452346,49.31383780063754
mch_subtracted,286,,-19.883265288773487,-167.8987164725238,122.29969781620127,0.95,-20.217032097452304,47.65040120063759
mch_subtracted,287,,-18.488537188773307,-166.50398837252362,123.69442591620145,0.95,-18.82230399745212,49.04512930063777
mch_subtracted,288,,-17.565931388773492,-165.5813825725238,124.61703171620127,0.95,-17.899698197452302,49.96773510063758
mch_subtracted,289,,-18.3459470887733,-166.36139827252362,123.83701601620146,0.95,-18.679713897452114,49.187719400637775
mch_subtracted,290,,-20.600889488773532,-168.61634067252385,121.58207361620123,0.95,-20.934656297452342,46.93277700063754
mch_subtracted,291,,-16.107238388773453,-164.12268957252377,126.07572471620131,0.95,-16.44100519745227,51.42642810063762
mch_subtracted,292,,-14.526665288773529,-162.54211647252384,127.65629781620123,0.95,-14.860432097452344,53.007001200637546
mch_subtracted,293,,-14.904195988773495,-162.9196471725238,127.27876711620127,0.95,-15.237962797452306,52.62947050063758
mch_subtracted,294,,-18.11194118877347,-166.1273923725238,124.07102191620129,0.95,-18.445707997452285,49.421725300637604
mch_subtracted,295,,-16.327158788773318,-164.34260997252363,125.85580431620144,0.95,-16.660925597452135,51.20650770063776
mch_subtracted,296,,-15.808222488773708,-163.82367367252402,126.37474061620105,0.95,-16.141989297452522,51.72544400063737
mch_subtracted,297,,-16.531507488773514,-164.54695867252383,125.65145561620125,0.95,-16.865274297452327,51.00215900063756
mch_subtracted,298,,-14.67179838877371,-162.68724957252402,127.51116471620105,0.95,-15.00556519745252,52.861868100637366
mch_subtracted,299,,-17.62472898877354,-165.64018017252386,124.55823411620122,0.95,-17.958495797452354,49.908937500637535
mch_subtracted,300,,-18.561716288773482,-166.5771674725238,123.62124681620128,0.95,-18.895483097452296,48.97195020063759
mch_subtracted,301,,-19.45349198877352,-167.46894317252384,122.72947111620124,0.95,-19.787258797452335,48.080174500637554
mch_subtracted,302,,-14.828409988773615,-162.84386117252393,127.35455311620115,0.95,-15.162176797452426,52.70525650063746
mch_subtracted,303,,-17.04161288877333,-165.05706407252364,125.14135021620143,0.95,-17.375379697452143,50.492053600637746
mch_subtracted,304,,-16.9261136887734,-164.9415648725237,125.25684941620136,0.95,-17.259880497452208,50.60755280063768
mch_subtracted,305,,-20.148867488773476,-168.1643186725238,122.03409561620128,0.95,-20.48263429745229,47.3847990006376
mch_subtracted,306,,-19.86845998877368,-167.883911172524,122.31450311620108,0.95,-20.20222679745249,47.665206500637396
mch_subtracted,307,,-21.94999968877346,-169.96545087252377,120.2329634162013,0.95,-22.283766497452273,45.583666800637616
mch_subtracted,308,,-19.389933488773522,-167.40538467252384,122.79302961620124,0.95,-19.723700297452336,48.14373300063755
mch_subtracted,309,,-20.980672888773597,-168.9961240725239,121.20229021620116,0.95,-21.31443969745241,46.55299360063748
mch_subtracted,310,,-21.375969988773704,-169.39142117252402,120.80699311620106,0.95,-21.709736797452514,46.15769650063737
mch_subtracted,311,,-22.96745838877348,-170.9829095725238,119.21550471620128,0.95,-23.30122519745229,44.566208100637596
mch_subtracted,312,,-23.631028488773495,-171.6464796725238,118.55193461620127,0.95,-23.964795297452312,43.90263800063758
mch_subtracted,313,,-22.74039658877348,-170.7558477725238,119.44256651620128,0.95,-23.074163397452292,44.7932699006376
mch_subtracted,314,,-23.747317288773502,-171.76276847252382,118.43564581620126,0.95,-24.08108409745231,43.786349200637574
mch_subtracted,315,,-24.901612288773322,-172.91706347252364,117.28135081620144,0.95,-25.23537909745213,42.632054200637754
mch_subtracted,316,,-26.21940488877351,-174.23485607252383,115.96355821620125,0.95,-26.553171697452328,41.314261600637565
mch_subtracted,317,,-25.154400688773308,-173.16985187252362,117.02856241620145,0.95,-25.488167497452118,42.37926580063777
mch_subtracted,318,,-27.365426288773506,-175.38087747252382,114.81753681620125,0.95,-27.699193097452316,40.16824020063757
mch_subtracted,319,,-27.9439846887733,-175.9594358725236,114.23897841620146,0.95,-28.277751497452112,39.58968180063778
mch_subtracted,320,,-27.77259668877332,-175.78804787252363,114.41036641620144,0.95,-28.10636349745213,39.761069800637756
mch_subtracted,321,,-28.870544288773544,-176.88599547252386,113.31241881620122,0.95,-29.204311097452354,38.66312220063753
mch_subtracted,322,,-28.117433688773303,-176.13288487252362,114.06552941620146,0.95,-28.45120049745212,39.41623280063777
mch_subtracted,323,,-28.732268088773367,-176.74771927252368,113.4506950162014,0.95,-29.06603489745218,38.80139840063771
mch_subtracted,324,,-29.091736288773518,-177.10718747252383,113.09122681620124,0.95,-29.425503097452328,38.44193020063756
mch_subtracted,325,,-29.81481808877345,-177.83026927252376,112.36814501620131,0.95,-30.148584897452263,37.718848400637626
mch_subtracted,326,,-30.45121608877332,-178.46666727252364,111.73174701620144,0.95,-30.78498289745213,37.082450400637754
mch_subtracted,327,,-29.826586888773477,-177.8420380725238,112.35637621620128,0.95,-30.16035369745229,37.7070796006376
mch_subtracted,328,,-40.80179183327971,-188.3137387167469,107.77121006162395,0.95,-42.12634450788506,-54.52197182285647
mch_subtracted,329,,-43.32425823327969,-190.8362051167469,105.24874366162396,0.95,-44.64881090788503,-57.044438222856456
mch_subtracted,330,,-48.27346713327972,-195.78541401674693,100.29953476162393,0.95,-49.598019807885066,-61.99364712285649
mch_subtracted,331,,-48.18161003327975,-195.69355691674696,100.3913918616239,0.95,-49.506162707885096,-61.90179002285652
mch_subtracted,332,,-46.59196223327956,-194.10390911674676,101.9810396616241,0.95,-47.916514907884896,-60.31214222285632
mch_subtracted,333,,-46.10580083327966,-193.61774771674686,102.467201061624,0.95,-47.430353507885,-59.82598082285642
mch_subtracted,334,,-44.64570853327973,-192.15765541674693,103.92729336162392,0.95,-45.97026120788507,-58.365888522856494
mch_subtracted,335,,-43.3985288332799,-190.9104757167471,105.17447306162376,0.95,-44.72308150788524,-57.11870882285666
mch_subtracted,336,,-44.19100423327973,-191.70295111674693,104.38199766162393,0.95,-45.51555690788508,-57.91118422285649
mch_subtracted,337,,-43.37557183327965,-190.88751871674685,105.197430061624,0.95,-44.700124507885,-57.095751822856414
mch_subtracted,338,,-42.46813723327966,-189.98008411674687,106.10486466162399,0.95,-43.792689907885006,-56.188317222856426
mch_subtracted,339,,-39.36538223327966,-186.87732911674686,109.207619661624,0.95,-40.689934907885004,-53.085562222856424
mch_subtracted,340,,-41.02422043327988,-188.53616731674708,107.54878146162378,0.95,-42.34877310788522,-54.74440042285664
mch_subtracted,341,,-37.582631933279686,-185.0945788167469,110.99036996162397,0.95,-38.90718460788503,-51.30281192285645
mch_subtracted,342,,-39.749769833279515,-187.26171671674672,108.82323206162414,0.95,-41.07432250788486,-53.46994982285628
mch_subtracted,343,,-38.6375801332797,-186.1495270167469,109.93542176162396,0.95,-39.96213280788504,-52.35776012285646
mch_subtracted,344,,-36.775769233279675,-184.28771611674688,111.79723266162398,0.95,-38.10032190788502,-50.49594922285644
mch_subtracted,345,,-36.26331243327991,-183.7752593167471,112.30968946162375,0.95,-37.58786510788525,-49.98349242285667
mch_subtracted,346,,-35.6821935332797,-183.1941404167469,112.89080836162395,0.95,-37.006746207885044,-49.402373522856465
mch_subtracted,347,,-37.16819233327976,-184.68013921674697,111.40480956162389,0.95,-38.492745007885105,-50.888372322856526
mch_subtracted,348,,-37.32389243327975,-184.83583931674696,111.2491094616239,0.95,-38.648445107885095,-51.044072422856516
mch_subtracted,349,,-34.4830238332795,-181.9949707167467,114.08997806162415,0.95,-35.807576507884846,-48.20320382285627
mch_subtracted,350,,-36.07987113327988,-183.59181801674708,112.49313076162377,0.95,-37.40442380788522,-49.800051122856644
mch_subtracted,351,,-39.27153953327968,-186.78348641674688,109.30146236162398,0.95,-40.59609220788502,-52.99171952285644
mch_subtracted,352,,-35.45155523327969,-182.9635021167469,113.12144666162396,0.95,-36.77610790788504,-49.171735222856455
mch_subtracted,353,,-35.79233963327988,-183.30428651674708,112.78066226162377,0.95,-37.11689230788522,-49.512519622856644
mch_subtracted,354,,-34.41143563327989,-181.9233825167471,114.16156626162376,0.95,-35.735988307885236,-48.13161562285666
mch_subtracted,355,,-36.118951533279755,-183.63089841674696,112.4540503616239,0.95,-37.4435042078851,-49.83913152285652
mch_subtracted,356,,-36.5793399332797,-184.0912868167469,111.99366196162396,0.95,-37.90389260788504,-50.29951992285646
mch_subtracted,357,,-37.00225633327966,-184.51420321674686,111.570745561624,0.95,-38.326809007885,-50.722436322856424
mch_subtracted,358,,-38.09602353327966,-185.60797041674687,110.47697836162399,0.95,-39.420576207885,-51.816203522856426
mch_subtracted,359,,-39.39880753327975,-186.91075441674695,109.1741943616239,0.95,-40.723360207885094,-53.118987522856514
mch_subtracted,360,,-38.244547333279684,-185.7564942167469,110.32845456162397,0.95,-39.56910000788503,-51.96472732285645
mch_subtracted,361,,-39.48840023327966,-187.00034711674687,109.08460166162399,0.95,-40.81295290788501,-53.208580222856426
mch_subtracted,362,,-42.53070873327965,-190.04265561674686,106.042293161624,0.95,-43.855261407884996,-56.250888722856416
mch_subtracted,363,,-40.151987733279725,-187.66393461674693,108.42101416162393,0.95,-41.47654040788507,-53.87216772285649
mch_subtracted,364,,-38.09507133327975,-185.60701821674695,110.47793056162391,0.95,-39.41962400788509,-51.81525132285651
mch_subtracted,365,,-40.31422543327972,-187.82617231674692,108.25877646162394,0.95,-41.63877810788506,-54.03440542285648
mch_subtracted,366,,-36.93332143327973,-184.44526831674693,111.63968046162393,0.95,-38.25787410788507,-50.65350142285649
mch_subtracted,367,,-38.62786083327967,-186.13980771674687,109.94514106162399,0.95,-39.95241350788502,-52.34804082285643
mch_subtracted,368,,-39.19773343327972,-186.70968031674693,109.37526846162393,0.95,-40.52228610788506,-52.917913422856486
mch_subtracted,369,,-37.813206433279674,-185.32515331674688,110.75979546162398,0.95,-39.13775910788502,-51.53338642285644
mch_subtracted,370,,-40.98466983327967,-188.49661671674687,107.58833206162399,0.95,-42.30922250788501,-54.70484982285643
mch_subtracted,371,,-42.320141733279684,-189.8320886167469,106.25286016162397,0.95,-43.64469440788503,-56.04032172285645
mch_subtracted,372,,-41.1030081332799,-188.6149550167471,107.46999376162375,0.95,-42.42756080788524,-54.82318812285666
mch_subtracted,373,,-38.86680183327951,-186.3787487167467,109.70620006162414,0.95,-40.19135450788485,-52.58698182285627
mch_subtracted,374,,-41.743540033279714,-189.25548691674692,106.82946186162394,0.95,-43.06809270788506,-55.46372002285648
mch_subtracted,375,,-41.038671633279705,-188.5506185167469,107.53433026162395,0.95,-42.363224307885055,-54.75885162285647
mch_subtracted,376,,-43.62211283327974,-191.13405971674695,104.95088906162391,0.95,-44.946665507885086,-57.34229282285651
mch_subtracted,377,,-42.14873053327972,-189.66067741674692,106.42427136162394,0.95,-43.47328320788506,-55.86891052285648
mch_subtracted,378,,-42.45701283327969,-189.9689597167469,106.11598906162396,0.95,-43.781565507885034,-56.177192822856455
mch_subtracted,379,,-42.30000643327969,-189.8119533167469,106.27299546162396,0.95,-43.624559107885034,-56.020186422856455
mch_subtracted,380,,-42.838613633279806,-190.350560516747,105.73438826162385,0.95,-44.16316630788515,-56.55879362285657
mch_subtracted,381,,-42.66003203327966,-190.17197891674687,105.91296986162399,0.95,-43.984584707885006,-56.380212022856426
mch_subtracted,382,,-45.63069413327969,-193.1426410167469,102.94230776162397,0.95,-46.955246807885025,-59.35087412285645
mch_subtracted,383,,-44.24235843327972,-191.75430531674692,104.33064346162394,0.95,-45.56691110788506,-57.96253842285648
mch_subtracted,384,,-46.448901833279706,-193.9608487167469,102.12410006162395,0.95,-47.77345450788505,-60.16908182285647
mch_subtracted,385,,-43.94510183327952,-191.45704871674673,104.62790006162413,0.95,-45.269654507884866,-57.66528182285629
mch_subtracted,386,,-43.98741033327951,-191.49935721674672,104.58559156162414,0.95,-45.311963007884856,-57.70759032285628
mch_subtracted,387,,-49.4547717332797,-196.9667186167469,99.11823016162396,0.95,-50.77932440788505,-63.17495172285646
mch_subtracted,388,,-47.864061333279665,-195.37600821674687,100.70894056162399,0.95,-49.18861400788501,-61.58424132285643
mch_subtracted,389,,-50.030479333279686,-197.5424262167469,98.54252256162397,0.95,-51.35503200788503,-63.75065932285645
mch_subtracted,390,,-49.735347733279696,-197.2472946167469,98.83765416162396,0.95,-51.05990040788504,-63.45552772285646
mch_subtracted,391,,-48.926673533279654,-196.43862041674686,99.646328361624,0.95,-50.251226207885,-62.64685352285642
mch_subtracted,392,,-48.875597933279664,-196.38754481674687,99.69740396162399,0.95,-50.20015060788501,-62.59577792285643
mch_subtracted,393,,-51.73623603327974,-199.24818291674694,96.83676586162392,0.95,-53.06078870788508,-65.4564160228565
mch_subtracted,394,,-45.52525103327969,-193.0371979167469,103.04775086162397,0.95,-46.84980370788503,-59.24543102285645
mch_subtracted,395,,-47.99161383327953,-195.50356071674673,100.58138806162412,0.95,-49.31616650788487,-61.71179382285629
mch_subtracted,396,,-52.00067123327972,-199.51261811674692,96.57233066162394,0.95,-53.32522390788506,-65.72085122285648
mch_subtracted,397,,-51.15872273327966,-198.67066961674686,97.414279161624,0.95,-52.483275407885,-64.87890272285642
mch_subtracted,398,,-51.73387293327971,-199.24581981674692,96.83912896162394,0.95,-53.05842560788506,-65.45405292285648
mch_subtracted,399,,-50.61987753327969,-198.1318244167469,97.95312436162396,0.95,-51.94443020788504,-64.34005752285645
mch_subtracted,400,,-48.06874683327953,-195.58069371674674,100.50425506162412,0.95,-49.393299507884876,-61.7889268228563
mch_subtracted,401,,-51.74458503327969,-199.2565319167469,96.82841686162396,0.95,-53.069137707885034,-65.46476502285645
mch_subtracted,402,,-50.42990453327991,-197.9418514167471,98.14309736162375,0.95,-51.75445720788526,-64.15008452285667
mch_subtracted,403,,-53.470657033279736,-200.98260391674694,95.10234486162392,0.95,-54.79520970788508,-67.1908370228565
mch_subtracted,404,,-53.86818943327967,-201.38013631674687,94.70481246162399,0.95,-55.19274210788501,-67.58836942285643
mch_subtracted,405,,-51.77070053327975,-199.28264741674695,96.8023013616239,0.95,-53.0952532078851,-65.49088052285651
mch_subtracted,406,,-53.725715533279526,-201.23766241674673,94.84728636162413,0.95,-55.05026820788487,-67.44589552285629
mch_subtracted,407,,-53.76289143327972,-201.27483831674692,94.81011046162394,0.95,-55.08744410788506,-67.48307142285648
mch_subtracted,408,,-55.01678873327967,-202.52873561674687,93.55621316162399,0.95,-56.34134140788501,-68.73696872285643
mch_subtracted,409,,-54.83550153327974,-202.34744841674694,93.73750036162392,0.95,-56.16005420788508,-68.5556815228565
mch_subtracted,410,,-57.06265053327991,-204.5745974167471,91.51035136162375,0.95,-58.38720320788525,-70.78283052285667
mch_subtracted,411,,26.182954279952753,-121.2380062557354,175.37043100874746,0.95,24.951974577470274,-37.35354559741381
mch_subtracted,412,,33.45689977995261,-113.96406075573555,182.6443765087473,0.95,32.22592007747012,-30.07960009741396
mch_subtracted,413,,39.74093027995258,-107.68003025573557,188.92840700874729,0.95,38.50995057747009,-23.795569597413987
mch_subtracted,414,,51.129800179952724,-96.29116035573543,200.31727690874743,0.95,49.89882047747024,-12.406699697413842
mch_subtracted,415,,60.36369577995259,-87.05726475573556,209.5511725087473,0.95,59.132716077470114,-3.172804097413973
mch_subtracted,416,,66.13401537995259,-81.28694515573557,215.3214921087473,0.95,64.9030356774701,2.5975155025860204
mch_subtracted,417,,72.95453387995275,-74.4664266557354,222.14201060874746,0.95,71.72355417747026,9.418034002586182
mch_subtracted,418,,81.49778577995238,-65.92317475573577,230.6852625087471,0.95,80.2668060774699,17.961285902585814
mch_subtracted,419,,83.24661727995255,-64.17434325573561,232.43409400874725,0.95,82.01563757747006,19.71011740258598
mch_subtracted,420,,89.22494347995251,-58.19601705573564,238.41242020874722,0.95,87.99396377747004,25.68844360258595
mch_subtracted,421,,93.80046527995256,-53.62049525573559,242.98794200874727,0.95,92.56948557747009,30.263965402585995
mch_subtracted,422,,96.00275867995259,-51.41820185573556,245.1902354087473,0.95,94.7717789774701,32.466258802586026
mch_subtracted,423,,101.71497157995253,-45.70598895573562,250.90244830874724,0.95,100.48399187747005,38.178471702585966
mch_subtracted,424,,100.93549587995273,-46.48546465573543,250.12297260874743,0.95,99.70451617747024,37.39899600258616
mch_subtracted,425,,100.46859307995254,-46.95236745573561,249.65606980874725,0.95,99.23761337747005,36.932093202585975
mch_subtracted,426,,99.27646027995257,-48.14450025573558,248.46393700874728,0.95,98.0454805774701,35.73996040258601
mch_subtracted,427,,103.52946347995254,-43.89149705573561,252.71694020874725,0.95,102.29848377747005,39.992963602585974
mch_subtracted,428,,105.83393117995257,-41.58702935573558,255.02140790874728,0.95,104.6029514774701,42.297431302586006
mch_subtracted,429,,108.3851373799526,-39.03582315573556,257.5726141087473,0.95,107.15415767747011,44.84863750258603
mch_subtracted,430,,104.97428587995256,-42.44667465573559,254.16176260874727,0.95,103.74330617747007,41.437786002585995
mch_subtracted,431,,106.68420547995237,-40.736755055735784,255.87168220874707,0.95,105.45322577746988,43.1477056025858
mch_subtracted,432,,107.35726267995273,-40.06369785573543,256.54473940874743,0.95,106.12628297747024,43.82076280258616
mch_subtracted,433,,108.38578187995273,-39.03517865573542,257.57325860874744,0.95,107.15480217747024,44.849282002586165
mch_subtracted,434,,106.05584307995235,-41.3651174557358,255.24331980874706,0.95,104.82486337746987,42.51934320258579
mch_subtracted,435,,106.15536407995256,-41.26559645573559,255.34284080874727,0.95,104.92438437747008,42.618864202585996
mch_subtracted,436,,106.13211677995258,-41.28884375573557,255.3195935087473,0.95,104.9011370774701,42.595616902586016
mch_subtracted,437,,105.34649247995236,-42.07446805573579,254.53396920874707,0.95,104.11551277746987,41.809992602585794
mch_subtracted,438,,103.17275897995256,-44.24820155573559,252.36023570874727,0.95,101.94177927747008,39.636259102585996
mch_subtracted,439,,100.21514287995257,-47.205817655735586,249.40261960874727,0.95,98.98416317747008,36.678643002586
mch_subtracted,440,,99.89374477995267,-47.52721575573548,249.08122150874738,0.95,98.6627650774702,36.3572449025861
mch_subtracted,441,,97.89060377995276,-49.5303567557354,247.07808050874746,0.95,96.65962407747027,34.35410390258619
mch_subtracted,442,,96.06045307995254,-51.360507455735615,245.24792980874724,0.95,94.82947337747005,32.52395320258597
mch_subtracted,443,,94.91406007995255,-52.506900455735604,244.10153680874726,0.95,93.68308037747008,31.377560202585983
mch_subtracted,444,,97.41117737995256,-50.00978315573559,246.59865410874727,0.95,96.18019767747008,33.874677502585996
mch_subtracted,445,,99.26134137995274,-48.15961915573541,248.44881810874745,0.95,98.03036167747025,35.72484150258617
mch_subtracted,446,,30.336460260066417,-112.73456565098161,188.07618752998337,0.95,29.9663453181028,82.6003697669945
mch_subtracted,447,,32.57114546006625,-110.49988045098178,190.3108727299832,0.95,32.201030518102634,84.83505496699433
mch_subtracted,448,,43.91246396006619,-99.15856195098183,201.65219122998315,0.95,43.54234901810257,96.17637346699428
mch_subtracted,449,,51.66809436006639,-91.40293155098163,209.40782162998335,0.95,51.29797941810278,103.93200386699448
mch_subtracted,450,,58.43802496006634,-84.63300095098168,216.1777522299833,0.95,58.06791001810272,110.70193446699443
