100th_percentile_lower,100th_percentile_upper,10th_percentile_lower,10th_percentile_upper,1st_percentile_lower,1st_percentile_upper,20th_percentile_lower,20th_percentile_upper,30th_percentile_lower,30th_percentile_upper,40th_percentile_lower,40th_percentile_upper,50th_percentile_lower,50th_percentile_upper,60th_percentile_lower,60th_percentile_upper,70th_percentile_lower,70th_percentile_upper,80th_percentile_lower,80th_percentile_upper,90th_percentile_lower,90th_percentile_upper,dimension,hpd_max,hpd_min,mass_fraction,mean,median,mode,parameter
0.15135850432215175,1365.1103202321954,1.144810199231416,1.4487110957656228,1.2665313296066625,1.295358438437111,1.0068882684247442,1.6312379548845666,0.9053058675466319,1.870141249959737,0.8123359271196987,2.1641226487253262,0.7241197674845252,2.543153070587731,0.6385449982172618,3.0593444071434135,0.5511892123935198,3.832236094562125,0.4697981777439445,5.240603158864827,0.37568141168966623,9.075857624018862,1,9.096379312386398,0.17949701365518209,0.95,3.4543127847911284,1.280742888408844,0.7968242091736149,kon
0.1515319364000189,522.9040444272069,1.122512698271209,1.3991591497976934,1.235280757263636,1.266162535760095,1.0030826279360285,1.6102109668414941,0.9049407329007655,1.8592677898585914,0.8168439826098256,2.1108709740195106,0.728292083552625,2.4638935910460895,0.6368018938280373,3.008629543647592,0.5547266694172377,3.9057182937434978,0.4796129926077739,5.275756522583355,0.38170410110619535,7.850509636842019,2,7.890120865847558,0.1515319364000189,0.95,2.659261143215077,1.2498532546351322,1.1942701372586224,kon
0.17014700903670135,971.5506417005131,1.1131001999616559,1.4143011362940037,1.2197070667472014,1.248628411032843,1.0055929410398254,1.604062001039079,0.9000242381428106,1.8300552919075042,0.8026062799921818,2.1074923674863655,0.7168132123773612,2.4902976248378446,0.6346359368488342,3.016302906199224,0.5550677030737285,3.7606364414067226,0.46996110800239543,5.191285629207883,0.37802658686459556,8.200473180316562,3,8.208939939856371,0.17014700903670135,0.95,3.527370231117024,1.2376940326748858,4.037388342834213,kon
0.14164499897112123,184.11453272512443,1.1375963859072318,1.4159987702691517,1.2500081679601824,1.278340440132316,1.0123224509295414,1.6247728889401474,0.9042889910826618,1.8257223480159461,0.8149410620755649,2.0963981621611563,0.721587450620774,2.4580324775645432,0.6444864858502631,2.9012219232527543,0.566012559558588,3.6483465005633935,0.4902259290414434,5.241571981310342,0.3932485988760587,8.90322612605854,4,8.908834008465252,0.14164499897112123,0.95,2.760900187638501,1.2662339565677603,3.4573732165337767,kon
0.13625420339169061,816.9931231734413,1.1428667938928707,1.4515706428094588,1.2661190804094598,1.286063385521482,1.021390126652277,1.621480986696502,0.9180673793675641,1.8563029770410742,0.8167994893023997,2.1411397513208033,0.7381337557469563,2.5441143196320226,0.6487014085888345,3.040215322669753,0.5639149491145089,3.9096905135505753,0.480252186210227,5.545653584758468,0.3844192180643629,8.948598275071365,5,9.054034487532752,0.17300729753772953,0.95,3.1441768204986116,1.2752164051656985,0.45964539198785254,kon
0.1605204292243114,360.59979301740805,1.145294484508887,1.4251791773624851,1.2694115037770626,1.3049921868524783,1.0326622957018374,1.6032318122879183,0.9255327155861117,1.8187647709292847,0.829268420761877,2.116944688018547,0.7485224962126233,2.4707329540938825,0.6603646364747972,2.9411523405108473,0.5771308894059752,3.7103232896845384,0.49152469471570626,4.921316782557204,0.38952494355097056,8.269250123838729,6,8.272836998745785,0.1605204292243114,0.95,2.6557489443681583,1.2916358277496562,0.6201156294552641,kon
0.12485128322813027,371.10071266494,1.1285097299630107,1.429984455185688,1.2491095673444033,1.278554299685514,1.0178811896118467,1.6495302121390203,0.9041032418169319,1.8528787021717767,0.804112018534409,2.1393009915964147,0.719654829109627,2.530818073827016,0.6381570004945045,3.0063943485797977,0.5618647966586007,3.7844990244746057,0.4778242780184683,5.17302285280065,0.3753228225971746,9.17473365433702,7,9.238090666246084,0.12485128322813027,0.95,3.100685862332034,1.2659459439874294,0.49554412659813096,kon
0.10083114078522766,420.9413461357193,1.1225447899977312,1.4075788513001104,1.2452218370614019,1.2719546924171876,1.021218221988219,1.5935365921771554,0.9163223900118285,1.814574723053397,0.810850134886868,2.0867655492072936,0.7221928993354509,2.435829777565156,0.63966074467335,2.8843555219130272,0.5545125450913115,3.6067273944156963,0.47645326974817875,4.781280187896677,0.38955708579792053,8.477588413380406,8,8.530447640008335,0.17134599049010077,0.95,2.758817420395441,1.2560304815354213,1.5686562122294196,kon
0.15536300247726054,232.5007668904253,1.1234087429699402,1.4098858224740312,1.240187502177458,1.2703394148385858,1.0169342235604744,1.605809943697024,0.9161588585908935,1.8234154470041397,0.8226253286597048,2.1085150358495603,0.7275075986757158,2.5372139606184194,0.6400044252667267,3.0613948342698483,0.5631577014738778,3.666868973911212,0.4759529761610368,5.030213026054994,0.3876752132549123,8.914087114402768,9,8.919689429880398,0.15536300247726054,0.95,2.9273795456851612,1.2535619779416871,0.7594219570508653,kon
0.13717365009827753,185.16063440970052,1.160239043764734,1.4465839340035873,1.2857220320484275,1.3097802307011879,1.039900382762753,1.6571903221081494,0.9232490477525229,1.9026138845580773,0.8173252388462414,2.175988476250068,0.7144950080308548,2.579570079432257,0.6294051323983325,3.084954752358767,0.5512489754097801,3.88060949438257,0.4793198736749685,5.2921367930645244,0.3790714524254589,9.45738758692,10,9.464270754670657,0.13717365009827753,0.95,2.97523629304291,1.2985238107174182,0.41548538701244153,kon
0.1717495257927379,348.9101933549767,1.139181697215942,1.4408208738902686,1.2619473828154386,1.2919446331269153,1.0210248827952468,1.6317781209695876,0.9144003968451886,1.873571966721755,0.8066701856867713,2.1416697209648117,0.7103045982429133,2.526473615676368,0.6175221161298853,3.0284153840764847,0.54779912789791,3.776272015538452,0.4640246881178968,5.245239157664307,0.3743605429387736,8.50230023839249,11,8.534293755637243,0.1717495257927379,0.95,2.888472254716743,1.2794256981619956,1.1934214172874797,kon
0.16290485923524664,305.25876990911627,1.1205007476102964,1.3945470720678494,1.2302623524288558,1.2563782166643263,1.0084235487238393,1.562944587319414,0.914062107156075,1.7788432436965125,0.8178196421098608,2.0316991678311545,0.743190179453686,2.374036414154563,0.654261094888573,2.9101396081172433,0.5676511233067594,3.5638009774331874,0.48209805933863487,4.949563494940348,0.3824551720235736,8.415957411228696,12,8.517874987581177,0.16290485923524664,0.95,2.765459609884462,1.2419525481271858,0.804605334122374,kon
0.16343105857465653,168.1245433594267,1.1500445325054158,1.4481005986441031,1.272807000948457,1.3042525190219698,1.0189034979676816,1.6112563501401156,0.9080718636871186,1.8146858594715058,0.8119102926170566,2.0875215500775655,0.7229580997283336,2.410205809816356,0.6414623027306322,2.9144711272535524,0.5632827970251031,3.597513293037065,0.4766934744059185,4.967725802760371,0.37994832600179534,7.467847219150077,13,7.48417946214162,0.18321454702649656,0.95,2.4348269522246837,1.2872365538144817,1.0875120247912295,kon
0.12471000567987903,209.7554581904478,1.1470737334252865,1.4131787363867694,1.2609216791974207,1.2806552566611873,1.0313783025071568,1.6164777685295082,0.9288520564641952,1.8454985134143536,0.8384337394859636,2.1286239439582624,0.7408307229181811,2.5110062182580033,0.6508115351184027,3.0386294694667626,0.5693561028183287,3.9432588864192217,0.475416469119815,5.465390043250707,0.3823952987794156,9.023883508612077,14,9.027209773815173,0.12471000567987903,0.95,2.7538654751601364,1.2678131715965058,2.797502132141218,kon
0.12743545148347063,429.1413565693731,1.1384673174841502,1.4052336451020222,1.2511117951069577,1.2797590096080795,1.0198198379839747,1.5685188953230087,0.9217195251900756,1.7858992271956686,0.8285794977640997,2.0594420432872793,0.745150525400185,2.408857428852334,0.6608076005917553,2.836898184275798,0.5787409874914076,3.6208989520668693,0.49240301651585433,5.073006628304055,0.3950683896738828,7.905633899071652,15,7.982261008612004,0.19724988254133835,0.95,3.007741563056754,1.268249288365825,2.4584914087122054,kon
